lat,long,Radius,days_of_week,Hour,Demand
42.8187,74.57802,1.9451643931414644,Wednesday,6,25
42.8187,74.57802,1.9451643931414644,Thursday,6,18
42.8187,74.57802,1.9451643931414644,Friday,6,11
42.8187,74.57802,1.9451643931414644,Saturday,6,3
42.8187,74.57802,1.9451643931414644,Sunday,6,1
42.8187,74.57802,1.9451643931414644,Monday,6,25
42.8187,74.57802,1.9451643931414644,Tuesday,6,17
42.8187,74.57802,1.9451643931414644,Wednesday,6,2
42.8187,74.57802,1.9451643931414644,Thursday,6,26
42.8187,74.57802,1.9451643931414644,Friday,6,9
42.8187,74.57802,1.9451643931414644,Saturday,6,6
42.8187,74.57802,1.9451643931414644,Sunday,6,1
42.8187,74.57802,1.9451643931414644,Monday,6,0
42.81779,74.63126,1.655120638266364,Tuesday,6,33
42.81779,74.63126,1.655120638266364,Wednesday,6,25
42.81779,74.63126,1.655120638266364,Thursday,6,17
42.81779,74.63126,1.655120638266364,Friday,6,17
42.81779,74.63126,1.655120638266364,Saturday,6,2
42.81779,74.63126,1.655120638266364,Sunday,6,0
42.81779,74.63126,1.655120638266364,Monday,6,54
42.81779,74.63126,1.655120638266364,Tuesday,6,35
42.81779,74.63126,1.655120638266364,Wednesday,6,47
42.81779,74.63126,1.655120638266364,Thursday,6,57
42.81779,74.63126,1.655120638266364,Friday,6,34
42.81779,74.63126,1.655120638266364,Saturday,6,5
42.81779,74.63126,1.655120638266364,Sunday,6,8
42.81779,74.63126,1.655120638266364,Monday,6,41
42.81779,74.63126,1.655120638266364,Tuesday,6,80
42.81779,74.63126,1.655120638266364,Wednesday,6,35
42.81779,74.63126,1.655120638266364,Thursday,6,43
42.81779,74.63126,1.655120638266364,Friday,6,34
42.81779,74.63126,1.655120638266364,Saturday,6,13
42.81779,74.63126,1.655120638266364,Sunday,6,6
42.81779,74.63126,1.655120638266364,Monday,6,36
42.81779,74.63126,1.655120638266364,Tuesday,6,45
42.81779,74.63126,1.655120638266364,Wednesday,6,7
42.81779,74.63126,1.655120638266364,Thursday,6,42
42.81779,74.63126,1.655120638266364,Friday,6,14
42.81779,74.63126,1.655120638266364,Saturday,6,5
42.81779,74.63126,1.655120638266364,Sunday,6,1
42.81779,74.63126,1.655120638266364,Monday,6,0
42.89672,74.56729,1.1189991701967175,Tuesday,6,5
42.89672,74.56729,1.1189991701967175,Wednesday,6,4
42.89672,74.56729,1.1189991701967175,Thursday,6,3
42.89672,74.56729,1.1189991701967175,Friday,6,3
42.89672,74.56729,1.1189991701967175,Saturday,6,0
42.89672,74.56729,1.1189991701967175,Sunday,6,1
42.89672,74.56729,1.1189991701967175,Monday,6,9
42.89672,74.56729,1.1189991701967175,Tuesday,6,7
42.89672,74.56729,1.1189991701967175,Wednesday,6,4
42.89672,74.56729,1.1189991701967175,Thursday,6,6
42.89672,74.56729,1.1189991701967175,Friday,6,5
42.89672,74.56729,1.1189991701967175,Saturday,6,0
42.89672,74.56729,1.1189991701967175,Sunday,6,1
42.89672,74.56729,1.1189991701967175,Monday,6,11
42.89672,74.56729,1.1189991701967175,Tuesday,6,4
42.89672,74.56729,1.1189991701967175,Wednesday,6,4
42.89672,74.56729,1.1189991701967175,Thursday,6,8
42.89672,74.56729,1.1189991701967175,Friday,6,4
42.89672,74.56729,1.1189991701967175,Saturday,6,0
42.89672,74.56729,1.1189991701967175,Sunday,6,0
42.89672,74.56729,1.1189991701967175,Monday,6,4
42.89672,74.56729,1.1189991701967175,Tuesday,6,3
42.89672,74.56729,1.1189991701967175,Wednesday,6,0
42.89672,74.56729,1.1189991701967175,Thursday,6,12
42.89672,74.56729,1.1189991701967175,Friday,6,3
42.89672,74.56729,1.1189991701967175,Saturday,6,1
42.89672,74.56729,1.1189991701967175,Sunday,6,0
42.89672,74.56729,1.1189991701967175,Monday,6,0
42.90293,74.6338,1.1341908844262232,Tuesday,6,1
42.90293,74.6338,1.1341908844262232,Wednesday,6,5
42.90293,74.6338,1.1341908844262232,Thursday,6,9
42.90293,74.6338,1.1341908844262232,Friday,6,2
42.90293,74.6338,1.1341908844262232,Saturday,6,1
42.90293,74.6338,1.1341908844262232,Sunday,6,1
42.90293,74.6338,1.1341908844262232,Monday,6,3
42.90293,74.6338,1.1341908844262232,Tuesday,6,3
42.90293,74.6338,1.1341908844262232,Wednesday,6,10
42.90293,74.6338,1.1341908844262232,Thursday,6,5
42.90293,74.6338,1.1341908844262232,Friday,6,1
42.90293,74.6338,1.1341908844262232,Saturday,6,0
42.90293,74.6338,1.1341908844262232,Sunday,6,0
42.90293,74.6338,1.1341908844262232,Monday,6,2
42.90293,74.6338,1.1341908844262232,Tuesday,6,8
42.90293,74.6338,1.1341908844262232,Wednesday,6,0
42.90293,74.6338,1.1341908844262232,Thursday,6,0
42.90293,74.6338,1.1341908844262232,Friday,6,3
42.90293,74.6338,1.1341908844262232,Saturday,6,1
42.90293,74.6338,1.1341908844262232,Sunday,6,0
42.90293,74.6338,1.1341908844262232,Monday,6,1
42.90293,74.6338,1.1341908844262232,Tuesday,6,4
42.90293,74.6338,1.1341908844262232,Wednesday,6,0
42.90293,74.6338,1.1341908844262232,Thursday,6,3
42.90293,74.6338,1.1341908844262232,Friday,6,1
42.90293,74.6338,1.1341908844262232,Saturday,6,0
42.90293,74.6338,1.1341908844262232,Sunday,6,0
42.90293,74.6338,1.1341908844262232,Monday,6,0
42.92853,74.60041,1.8581972928886084,Tuesday,7,0
42.92853,74.60041,1.8581972928886084,Wednesday,7,1
42.92853,74.60041,1.8581972928886084,Thursday,7,1
42.92853,74.60041,1.8581972928886084,Friday,7,0
42.92853,74.60041,1.8581972928886084,Saturday,7,2
42.92853,74.60041,1.8581972928886084,Sunday,7,0
42.92853,74.60041,1.8581972928886084,Monday,7,2
42.92853,74.60041,1.8581972928886084,Tuesday,7,2
42.92853,74.60041,1.8581972928886084,Wednesday,7,2
42.92853,74.60041,1.8581972928886084,Thursday,7,0
42.92853,74.60041,1.8581972928886084,Friday,7,3
42.92853,74.60041,1.8581972928886084,Saturday,7,0
42.92853,74.60041,1.8581972928886084,Sunday,7,0
42.92853,74.60041,1.8581972928886084,Monday,7,0
42.92853,74.60041,1.8581972928886084,Tuesday,7,0
42.92853,74.60041,1.8581972928886084,Wednesday,7,0
42.92853,74.60041,1.8581972928886084,Thursday,7,1
42.92853,74.60041,1.8581972928886084,Friday,7,1
42.92853,74.60041,1.8581972928886084,Saturday,7,0
42.92853,74.60041,1.8581972928886084,Sunday,7,0
42.92853,74.60041,1.8581972928886084,Monday,7,1
42.92853,74.60041,1.8581972928886084,Tuesday,7,0
42.92853,74.60041,1.8581972928886084,Wednesday,7,0
42.92853,74.60041,1.8581972928886084,Thursday,7,1
42.92853,74.60041,1.8581972928886084,Friday,7,0
42.92853,74.60041,1.8581972928886084,Saturday,7,1
42.92853,74.60041,1.8581972928886084,Sunday,7,0
42.92853,74.60041,1.8581972928886084,Monday,7,1
42.88062,74.6338,1.9337479172462528,Tuesday,7,0
42.88062,74.6338,1.9337479172462528,Wednesday,7,0
42.88062,74.6338,1.9337479172462528,Thursday,7,0
42.88062,74.6338,1.9337479172462528,Friday,7,0
42.88062,74.6338,1.9337479172462528,Saturday,7,3
42.88062,74.6338,1.9337479172462528,Sunday,7,3
42.88062,74.6338,1.9337479172462528,Monday,7,14
42.88062,74.6338,1.9337479172462528,Tuesday,7,3
42.88062,74.6338,1.9337479172462528,Wednesday,7,3
42.88062,74.6338,1.9337479172462528,Thursday,7,8
42.88062,74.6338,1.9337479172462528,Friday,7,7
42.88062,74.6338,1.9337479172462528,Saturday,7,11
42.88062,74.6338,1.9337479172462528,Sunday,7,0
42.88062,74.6338,1.9337479172462528,Monday,7,3
42.88062,74.6338,1.9337479172462528,Tuesday,7,8
42.88062,74.6338,1.9337479172462528,Wednesday,7,3
42.88062,74.6338,1.9337479172462528,Thursday,7,4
42.88062,74.6338,1.9337479172462528,Friday,7,4
42.88062,74.6338,1.9337479172462528,Saturday,7,1
42.88062,74.6338,1.9337479172462528,Sunday,7,0
42.88062,74.6338,1.9337479172462528,Monday,7,5
42.88062,74.6338,1.9337479172462528,Tuesday,7,4
42.88062,74.6338,1.9337479172462528,Wednesday,7,3
42.88062,74.6338,1.9337479172462528,Thursday,7,9
42.88062,74.6338,1.9337479172462528,Friday,7,4
42.88062,74.6338,1.9337479172462528,Saturday,7,0
42.88062,74.6338,1.9337479172462528,Sunday,7,0
42.88062,74.6338,1.9337479172462528,Monday,7,25
42.87845,74.58931,1.6885407670727057,Tuesday,7,0
42.87845,74.58931,1.6885407670727057,Wednesday,7,0
42.87845,74.58931,1.6885407670727057,Thursday,7,3
42.87845,74.58931,1.6885407670727057,Friday,7,2
42.87845,74.58931,1.6885407670727057,Saturday,7,3
42.87845,74.58931,1.6885407670727057,Sunday,7,0
42.87845,74.58931,1.6885407670727057,Monday,7,5
42.87845,74.58931,1.6885407670727057,Tuesday,7,7
42.87845,74.58931,1.6885407670727057,Wednesday,7,4
42.87845,74.58931,1.6885407670727057,Thursday,7,6
42.87845,74.58931,1.6885407670727057,Friday,7,7
42.87845,74.58931,1.6885407670727057,Saturday,7,4
42.87845,74.58931,1.6885407670727057,Sunday,7,1
42.87845,74.58931,1.6885407670727057,Monday,7,5
42.87845,74.58931,1.6885407670727057,Tuesday,7,8
42.87845,74.58931,1.6885407670727057,Wednesday,7,5
42.87845,74.58931,1.6885407670727057,Thursday,7,7
42.87845,74.58931,1.6885407670727057,Friday,7,5
42.87845,74.58931,1.6885407670727057,Saturday,7,4
42.87845,74.58931,1.6885407670727057,Sunday,7,2
42.87845,74.58931,1.6885407670727057,Monday,7,5
42.87845,74.58931,1.6885407670727057,Tuesday,7,10
42.87845,74.58931,1.6885407670727057,Wednesday,7,5
42.87845,74.58931,1.6885407670727057,Thursday,7,10
42.87845,74.58931,1.6885407670727057,Friday,7,0
42.87845,74.58931,1.6885407670727057,Saturday,7,3
42.87845,74.58931,1.6885407670727057,Sunday,7,1
42.87845,74.58931,1.6885407670727057,Monday,7,10
42.87596,74.62808,1.8105255707591272,Tuesday,7,3
42.87596,74.62808,1.8105255707591272,Wednesday,7,6
42.87596,74.62808,1.8105255707591272,Thursday,7,5
42.87596,74.62808,1.8105255707591272,Friday,7,1
42.87596,74.62808,1.8105255707591272,Saturday,7,8
42.87596,74.62808,1.8105255707591272,Sunday,7,4
42.87596,74.62808,1.8105255707591272,Monday,7,28
42.87596,74.62808,1.8105255707591272,Tuesday,7,24
42.87596,74.62808,1.8105255707591272,Wednesday,7,14
42.87596,74.62808,1.8105255707591272,Thursday,7,9
42.87596,74.62808,1.8105255707591272,Friday,7,23
42.87596,74.62808,1.8105255707591272,Saturday,7,10
42.87596,74.62808,1.8105255707591272,Sunday,7,5
42.87596,74.62808,1.8105255707591272,Monday,7,10
42.87596,74.62808,1.8105255707591272,Tuesday,7,3
42.87596,74.62808,1.8105255707591272,Wednesday,7,7
42.87596,74.62808,1.8105255707591272,Thursday,7,14
42.87596,74.62808,1.8105255707591272,Friday,7,7
42.87596,74.62808,1.8105255707591272,Saturday,7,9
42.87596,74.62808,1.8105255707591272,Sunday,7,3
42.87596,74.62808,1.8105255707591272,Monday,7,7
42.87596,74.62808,1.8105255707591272,Tuesday,7,3
42.87596,74.62808,1.8105255707591272,Wednesday,7,10
42.87596,74.62808,1.8105255707591272,Thursday,7,22
42.87596,74.62808,1.8105255707591272,Friday,7,6
42.87596,74.62808,1.8105255707591272,Saturday,7,2
42.87596,74.62808,1.8105255707591272,Sunday,7,2
42.87596,74.62808,1.8105255707591272,Monday,7,22
42.87495,74.65686,1.5500691532370605,Tuesday,7,0
42.87495,74.65686,1.5500691532370605,Wednesday,7,0
42.87495,74.65686,1.5500691532370605,Thursday,7,0
42.87495,74.65686,1.5500691532370605,Friday,7,0
42.87495,74.65686,1.5500691532370605,Saturday,7,1
42.87495,74.65686,1.5500691532370605,Sunday,7,1
42.87495,74.65686,1.5500691532370605,Monday,7,4
42.87495,74.65686,1.5500691532370605,Tuesday,7,4
42.87495,74.65686,1.5500691532370605,Wednesday,7,3
42.87495,74.65686,1.5500691532370605,Thursday,7,4
42.87495,74.65686,1.5500691532370605,Friday,7,6
42.87495,74.65686,1.5500691532370605,Saturday,7,5
42.87495,74.65686,1.5500691532370605,Sunday,7,0
42.87495,74.65686,1.5500691532370605,Monday,7,0
42.87495,74.65686,1.5500691532370605,Tuesday,7,3
42.87495,74.65686,1.5500691532370605,Wednesday,7,0
42.87495,74.65686,1.5500691532370605,Thursday,7,3
42.87495,74.65686,1.5500691532370605,Friday,7,0
42.87495,74.65686,1.5500691532370605,Saturday,7,1
42.87495,74.65686,1.5500691532370605,Sunday,7,0
42.87495,74.65686,1.5500691532370605,Monday,7,6
42.87495,74.65686,1.5500691532370605,Tuesday,7,1
42.87495,74.65686,1.5500691532370605,Wednesday,7,2
42.87495,74.65686,1.5500691532370605,Thursday,7,2
42.87495,74.65686,1.5500691532370605,Friday,7,1
42.87495,74.65686,1.5500691532370605,Saturday,7,1
42.87495,74.65686,1.5500691532370605,Sunday,7,3
42.87495,74.65686,1.5500691532370605,Monday,7,7
42.87844,74.69033,1.1195284622281587,Tuesday,7,1
42.87844,74.69033,1.1195284622281587,Wednesday,7,1
42.87844,74.69033,1.1195284622281587,Thursday,7,5
42.87844,74.69033,1.1195284622281587,Friday,7,0
42.87844,74.69033,1.1195284622281587,Saturday,7,4
42.87844,74.69033,1.1195284622281587,Sunday,7,2
42.87844,74.69033,1.1195284622281587,Monday,7,17
42.87844,74.69033,1.1195284622281587,Tuesday,7,12
42.87844,74.69033,1.1195284622281587,Wednesday,7,9
42.87844,74.69033,1.1195284622281587,Thursday,7,8
42.87844,74.69033,1.1195284622281587,Friday,7,26
42.87844,74.69033,1.1195284622281587,Saturday,7,12
42.87844,74.69033,1.1195284622281587,Sunday,7,3
42.87844,74.69033,1.1195284622281587,Monday,7,5
42.87844,74.69033,1.1195284622281587,Tuesday,7,7
42.87844,74.69033,1.1195284622281587,Wednesday,7,6
42.87844,74.69033,1.1195284622281587,Thursday,7,4
42.87844,74.69033,1.1195284622281587,Friday,7,7
42.87844,74.69033,1.1195284622281587,Saturday,7,2
42.87844,74.69033,1.1195284622281587,Sunday,7,2
42.87844,74.69033,1.1195284622281587,Monday,7,11
42.87844,74.69033,1.1195284622281587,Tuesday,7,2
42.87844,74.69033,1.1195284622281587,Wednesday,7,9
42.87844,74.69033,1.1195284622281587,Thursday,7,6
42.87844,74.69033,1.1195284622281587,Friday,7,8
42.87844,74.69033,1.1195284622281587,Saturday,7,3
42.87844,74.69033,1.1195284622281587,Sunday,7,0
42.87844,74.69033,1.1195284622281587,Monday,7,15
42.855579,74.68793,1.6048249522721225,Tuesday,7,2
42.855579,74.68793,1.6048249522721225,Wednesday,7,1
42.855579,74.68793,1.6048249522721225,Thursday,7,4
42.855579,74.68793,1.6048249522721225,Friday,7,3
42.855579,74.68793,1.6048249522721225,Saturday,7,1
42.855579,74.68793,1.6048249522721225,Sunday,7,0
42.855579,74.68793,1.6048249522721225,Monday,7,10
42.855579,74.68793,1.6048249522721225,Tuesday,7,11
42.855579,74.68793,1.6048249522721225,Wednesday,7,4
42.855579,74.68793,1.6048249522721225,Thursday,7,14
42.855579,74.68793,1.6048249522721225,Friday,7,22
42.855579,74.68793,1.6048249522721225,Saturday,7,6
42.855579,74.68793,1.6048249522721225,Sunday,7,5
42.855579,74.68793,1.6048249522721225,Monday,7,5
42.855579,74.68793,1.6048249522721225,Tuesday,7,4
42.855579,74.68793,1.6048249522721225,Wednesday,7,5
42.855579,74.68793,1.6048249522721225,Thursday,7,17
42.855579,74.68793,1.6048249522721225,Friday,7,8
42.855579,74.68793,1.6048249522721225,Saturday,7,4
42.855579,74.68793,1.6048249522721225,Sunday,7,2
42.855579,74.68793,1.6048249522721225,Monday,7,14
42.855579,74.68793,1.6048249522721225,Tuesday,7,9
42.855579,74.68793,1.6048249522721225,Wednesday,7,8
42.855579,74.68793,1.6048249522721225,Thursday,7,6
42.855579,74.68793,1.6048249522721225,Friday,7,17
42.855579,74.68793,1.6048249522721225,Saturday,7,6
42.855579,74.68793,1.6048249522721225,Sunday,7,8
42.855579,74.68793,1.6048249522721225,Monday,7,11
42.85014,74.6171,2.587921700001489,Tuesday,7,4
42.85014,74.6171,2.587921700001489,Wednesday,7,28
42.85014,74.6171,2.587921700001489,Thursday,7,23
42.85014,74.6171,2.587921700001489,Friday,7,4
42.85014,74.6171,2.587921700001489,Saturday,7,17
42.85014,74.6171,2.587921700001489,Sunday,7,3
42.85014,74.6171,2.587921700001489,Monday,7,84
42.85014,74.6171,2.587921700001489,Tuesday,7,56
42.85014,74.6171,2.587921700001489,Wednesday,7,40
42.85014,74.6171,2.587921700001489,Thursday,7,32
42.85014,74.6171,2.587921700001489,Friday,7,60
42.85014,74.6171,2.587921700001489,Saturday,7,41
42.85014,74.6171,2.587921700001489,Sunday,7,2
42.85014,74.6171,2.587921700001489,Monday,7,34
42.85014,74.6171,2.587921700001489,Tuesday,7,32
42.85014,74.6171,2.587921700001489,Wednesday,7,27
42.85014,74.6171,2.587921700001489,Thursday,7,64
42.85014,74.6171,2.587921700001489,Friday,7,25
42.85014,74.6171,2.587921700001489,Saturday,7,11
42.85014,74.6171,2.587921700001489,Sunday,7,6
42.85014,74.6171,2.587921700001489,Monday,7,67
42.85014,74.6171,2.587921700001489,Tuesday,7,33
42.85014,74.6171,2.587921700001489,Wednesday,7,59
42.85014,74.6171,2.587921700001489,Thursday,7,49
42.85014,74.6171,2.587921700001489,Friday,7,41
42.85014,74.6171,2.587921700001489,Saturday,7,15
42.85014,74.6171,2.587921700001489,Sunday,7,18
42.85014,74.6171,2.587921700001489,Monday,7,145
42.85175,74.55892,1.674078896359752,Tuesday,7,0
42.85175,74.55892,1.674078896359752,Wednesday,7,8
42.85175,74.55892,1.674078896359752,Thursday,7,8
42.85175,74.55892,1.674078896359752,Friday,7,2
42.85175,74.55892,1.674078896359752,Saturday,7,13
42.85175,74.55892,1.674078896359752,Sunday,7,3
42.85175,74.55892,1.674078896359752,Monday,7,27
42.85175,74.55892,1.674078896359752,Tuesday,7,28
42.85175,74.55892,1.674078896359752,Wednesday,7,17
42.85175,74.55892,1.674078896359752,Thursday,7,19
42.85175,74.55892,1.674078896359752,Friday,7,19
42.85175,74.55892,1.674078896359752,Saturday,7,18
42.85175,74.55892,1.674078896359752,Sunday,7,3
42.85175,74.55892,1.674078896359752,Monday,7,6
42.85175,74.55892,1.674078896359752,Tuesday,7,12
42.85175,74.55892,1.674078896359752,Wednesday,7,7
42.85175,74.55892,1.674078896359752,Thursday,7,19
42.85175,74.55892,1.674078896359752,Friday,7,9
42.85175,74.55892,1.674078896359752,Saturday,7,9
42.85175,74.55892,1.674078896359752,Sunday,7,3
42.85175,74.55892,1.674078896359752,Monday,7,16
42.85175,74.55892,1.674078896359752,Tuesday,7,13
42.85175,74.55892,1.674078896359752,Wednesday,7,10
42.85175,74.55892,1.674078896359752,Thursday,7,17
42.85175,74.55892,1.674078896359752,Friday,7,17
42.85175,74.55892,1.674078896359752,Saturday,7,5
42.85175,74.55892,1.674078896359752,Sunday,7,5
42.85175,74.55892,1.674078896359752,Monday,7,43
42.8187,74.57802,1.9451643931414644,Tuesday,7,1
42.8187,74.57802,1.9451643931414644,Wednesday,7,3
42.8187,74.57802,1.9451643931414644,Thursday,7,7
42.8187,74.57802,1.9451643931414644,Friday,7,3
42.8187,74.57802,1.9451643931414644,Saturday,7,4
42.8187,74.57802,1.9451643931414644,Sunday,7,1
42.8187,74.57802,1.9451643931414644,Monday,7,17
42.8187,74.57802,1.9451643931414644,Tuesday,7,11
42.8187,74.57802,1.9451643931414644,Wednesday,7,10
42.8187,74.57802,1.9451643931414644,Thursday,7,13
42.8187,74.57802,1.9451643931414644,Friday,7,18
42.8187,74.57802,1.9451643931414644,Saturday,7,15
42.8187,74.57802,1.9451643931414644,Sunday,7,0
42.8187,74.57802,1.9451643931414644,Monday,7,18
42.8187,74.57802,1.9451643931414644,Tuesday,7,10
42.8187,74.57802,1.9451643931414644,Wednesday,7,6
42.8187,74.57802,1.9451643931414644,Thursday,7,18
42.8187,74.57802,1.9451643931414644,Friday,7,9
42.8187,74.57802,1.9451643931414644,Saturday,7,3
42.8187,74.57802,1.9451643931414644,Sunday,7,0
42.8187,74.57802,1.9451643931414644,Monday,7,21
42.8187,74.57802,1.9451643931414644,Tuesday,7,17
42.8187,74.57802,1.9451643931414644,Wednesday,7,20
42.8187,74.57802,1.9451643931414644,Thursday,7,18
42.8187,74.57802,1.9451643931414644,Friday,7,11
42.8187,74.57802,1.9451643931414644,Saturday,7,2
42.8187,74.57802,1.9451643931414644,Sunday,7,2
42.8187,74.57802,1.9451643931414644,Monday,7,25
42.81779,74.63126,1.655120638266364,Tuesday,7,0
42.81779,74.63126,1.655120638266364,Wednesday,7,3
42.81779,74.63126,1.655120638266364,Thursday,7,12
42.81779,74.63126,1.655120638266364,Friday,7,2
42.81779,74.63126,1.655120638266364,Saturday,7,10
42.81779,74.63126,1.655120638266364,Sunday,7,2
42.81779,74.63126,1.655120638266364,Monday,7,22
42.81779,74.63126,1.655120638266364,Tuesday,7,23
42.81779,74.63126,1.655120638266364,Wednesday,7,16
42.81779,74.63126,1.655120638266364,Thursday,7,20
42.81779,74.63126,1.655120638266364,Friday,7,25
42.81779,74.63126,1.655120638266364,Saturday,7,25
42.81779,74.63126,1.655120638266364,Sunday,7,1
42.81779,74.63126,1.655120638266364,Monday,7,13
42.81779,74.63126,1.655120638266364,Tuesday,7,19
42.81779,74.63126,1.655120638266364,Wednesday,7,14
42.81779,74.63126,1.655120638266364,Thursday,7,13
42.81779,74.63126,1.655120638266364,Friday,7,21
42.81779,74.63126,1.655120638266364,Saturday,7,4
42.81779,74.63126,1.655120638266364,Sunday,7,1
42.81779,74.63126,1.655120638266364,Monday,7,30
42.81779,74.63126,1.655120638266364,Tuesday,7,19
42.81779,74.63126,1.655120638266364,Wednesday,7,28
42.81779,74.63126,1.655120638266364,Thursday,7,16
42.81779,74.63126,1.655120638266364,Friday,7,26
42.81779,74.63126,1.655120638266364,Saturday,7,6
42.81779,74.63126,1.655120638266364,Sunday,7,5
42.81779,74.63126,1.655120638266364,Monday,7,34
42.89672,74.56729,1.1189991701967175,Tuesday,7,0
42.89672,74.56729,1.1189991701967175,Wednesday,7,0
42.89672,74.56729,1.1189991701967175,Thursday,7,0
42.89672,74.56729,1.1189991701967175,Friday,7,0
42.89672,74.56729,1.1189991701967175,Saturday,7,0
42.89672,74.56729,1.1189991701967175,Sunday,7,0
42.89672,74.56729,1.1189991701967175,Monday,7,2
42.89672,74.56729,1.1189991701967175,Tuesday,7,3
42.89672,74.56729,1.1189991701967175,Wednesday,7,0
42.89672,74.56729,1.1189991701967175,Thursday,7,0
42.89672,74.56729,1.1189991701967175,Friday,7,3
42.89672,74.56729,1.1189991701967175,Saturday,7,1
42.89672,74.56729,1.1189991701967175,Sunday,7,0
42.89672,74.56729,1.1189991701967175,Monday,7,0
42.89672,74.56729,1.1189991701967175,Tuesday,7,1
42.89672,74.56729,1.1189991701967175,Wednesday,7,0
42.89672,74.56729,1.1189991701967175,Thursday,7,2
42.89672,74.56729,1.1189991701967175,Friday,7,0
42.89672,74.56729,1.1189991701967175,Saturday,7,0
42.89672,74.56729,1.1189991701967175,Sunday,7,0
42.89672,74.56729,1.1189991701967175,Monday,7,7
42.89672,74.56729,1.1189991701967175,Tuesday,7,1
42.89672,74.56729,1.1189991701967175,Wednesday,7,1
42.89672,74.56729,1.1189991701967175,Thursday,7,1
42.89672,74.56729,1.1189991701967175,Friday,7,3
42.89672,74.56729,1.1189991701967175,Saturday,7,0
42.89672,74.56729,1.1189991701967175,Sunday,7,0
42.89672,74.56729,1.1189991701967175,Monday,7,5
42.90293,74.6338,1.1341908844262232,Tuesday,7,0
42.90293,74.6338,1.1341908844262232,Wednesday,7,0
42.90293,74.6338,1.1341908844262232,Thursday,7,2
42.90293,74.6338,1.1341908844262232,Friday,7,2
42.90293,74.6338,1.1341908844262232,Saturday,7,1
42.90293,74.6338,1.1341908844262232,Sunday,7,0
42.90293,74.6338,1.1341908844262232,Monday,7,7
42.90293,74.6338,1.1341908844262232,Tuesday,7,6
42.90293,74.6338,1.1341908844262232,Wednesday,7,1
42.90293,74.6338,1.1341908844262232,Thursday,7,5
42.90293,74.6338,1.1341908844262232,Friday,7,4
42.90293,74.6338,1.1341908844262232,Saturday,7,0
42.90293,74.6338,1.1341908844262232,Sunday,7,0
42.90293,74.6338,1.1341908844262232,Monday,7,0
42.90293,74.6338,1.1341908844262232,Tuesday,7,2
42.90293,74.6338,1.1341908844262232,Wednesday,7,1
42.90293,74.6338,1.1341908844262232,Thursday,7,1
42.90293,74.6338,1.1341908844262232,Friday,7,0
42.90293,74.6338,1.1341908844262232,Saturday,7,0
42.90293,74.6338,1.1341908844262232,Sunday,7,0
42.90293,74.6338,1.1341908844262232,Monday,7,0
42.90293,74.6338,1.1341908844262232,Tuesday,7,1
42.90293,74.6338,1.1341908844262232,Wednesday,7,0
42.90293,74.6338,1.1341908844262232,Thursday,7,4
42.90293,74.6338,1.1341908844262232,Friday,7,0
42.90293,74.6338,1.1341908844262232,Saturday,7,0
42.90293,74.6338,1.1341908844262232,Sunday,7,0
42.90293,74.6338,1.1341908844262232,Monday,7,3
42.92853,74.60041,1.8581972928886084,Tuesday,7,3
42.92853,74.60041,1.8581972928886084,Wednesday,7,1
42.92853,74.60041,1.8581972928886084,Thursday,7,2
42.92853,74.60041,1.8581972928886084,Friday,7,2
42.92853,74.60041,1.8581972928886084,Saturday,7,0
42.92853,74.60041,1.8581972928886084,Sunday,7,1
42.92853,74.60041,1.8581972928886084,Monday,7,4
42.92853,74.60041,1.8581972928886084,Tuesday,7,3
42.92853,74.60041,1.8581972928886084,Wednesday,7,1
42.92853,74.60041,1.8581972928886084,Thursday,7,10
42.92853,74.60041,1.8581972928886084,Friday,7,2
42.92853,74.60041,1.8581972928886084,Saturday,7,0
42.92853,74.60041,1.8581972928886084,Sunday,7,1
42.92853,74.60041,1.8581972928886084,Monday,7,4
42.92853,74.60041,1.8581972928886084,Tuesday,7,21
42.92853,74.60041,1.8581972928886084,Wednesday,7,7
42.92853,74.60041,1.8581972928886084,Thursday,7,4
42.92853,74.60041,1.8581972928886084,Friday,7,7
42.92853,74.60041,1.8581972928886084,Saturday,7,2
42.92853,74.60041,1.8581972928886084,Sunday,7,1
42.92853,74.60041,1.8581972928886084,Monday,7,6
42.92853,74.60041,1.8581972928886084,Tuesday,7,4
42.92853,74.60041,1.8581972928886084,Wednesday,7,1
42.92853,74.60041,1.8581972928886084,Thursday,7,2
42.92853,74.60041,1.8581972928886084,Friday,7,3
42.92853,74.60041,1.8581972928886084,Saturday,7,1
42.92853,74.60041,1.8581972928886084,Sunday,7,1
42.92853,74.60041,1.8581972928886084,Monday,7,0
42.88062,74.6338,1.9337479172462528,Tuesday,7,16
42.88062,74.6338,1.9337479172462528,Wednesday,7,12
42.88062,74.6338,1.9337479172462528,Thursday,7,3
42.88062,74.6338,1.9337479172462528,Friday,7,6
42.88062,74.6338,1.9337479172462528,Saturday,7,3
42.88062,74.6338,1.9337479172462528,Sunday,7,2
42.88062,74.6338,1.9337479172462528,Monday,7,26
42.88062,74.6338,1.9337479172462528,Tuesday,7,9
42.88062,74.6338,1.9337479172462528,Wednesday,7,24
42.88062,74.6338,1.9337479172462528,Thursday,7,18
42.88062,74.6338,1.9337479172462528,Friday,7,11
42.88062,74.6338,1.9337479172462528,Saturday,7,2
42.88062,74.6338,1.9337479172462528,Sunday,7,2
42.88062,74.6338,1.9337479172462528,Monday,7,19
